,timestamp,close,volume,ret,rw_mean,rw_std,zscore,ema_fast,ema_slow,mom,ret_sign,ret_sign_sum,ret_lag1,ret_lag2,ret_lag3,labels,weights,t1
7147,2025-10-28 15:28:25.279,25807.07680000001,0.07,4.149799785786896e-05,9.142739283921973e-06,1.8232527125938765e-05,1.7745899146499329,115164.5940384333,115151.02927442861,13.56476400468091,1.0,3.0,4.6188081173743805e-05,2.6220499118218933e-05,1.3457807927356092e-05,1.0,0.9042088238202712,7153.0
7152,2025-10-28 15:28:27.318,25804.50208000002,0.0500400000000002,1.9446167929175428e-05,1.1912312586109781e-05,1.875554866705992e-05,0.40168675757551825,115174.07328352325,115156.80830547078,17.264978052466176,0.0,7.0,0.0,0.0,0.0,1.0,0.9042414674133309,7153.0
7159,2025-10-28 15:28:30.988,25811.971200000015,0.0649000000000002,5.607358035701252e-05,1.7164025656041016e-05,2.3490620325781584e-05,1.656386864044345,115187.11858778237,115165.71750965952,21.401078122857143,0.0,9.0,0.0,2.204836804404979e-05,0.0,1.0,0.9043806439137811,7161.0
7161,2025-10-28 15:28:31.009,25811.045760000008,0.0505700000000001,1.5449362501383793e-05,2.2233101364768232e-05,2.4801624004426678e-05,-0.27351993620084775,115191.58514782184,115168.68032548367,22.904822338168742,1.0,10.0,4.5307933817531776e-05,5.607358035701252e-05,0.0,1.0,0.9044405030049003,7162.0
7163,2025-10-28 15:28:33.786,25813.70368000002,0.10278,2.4474193222963427e-05,2.3208419616893447e-05,2.4543891822588992e-05,0.05157184771911121,115196.58557452084,115171.92910857529,24.656465945547097,1.0,12.0,5.207474462853683e-05,1.5449362501383793e-05,4.5307933817531776e-05,-1.0,0.9044478637430364,7181.0
7182,2025-10-28 15:28:33.842,25802.539200000014,0.06656,-3.914445837576419e-05,2.2566259311592057e-07,2.1041249839409548e-05,-1.8710923095798573,115219.80563993556,115196.47116827962,23.334471655936795,-1.0,1.0,-7.142817780423445e-05,-4.3393445548197534e-07,-1.7357372946543927e-07,-1.0,0.9045620115654538,7186.0
7186,2025-10-28 15:28:35.534,25798.140000000014,0.0584999999999999,-7.083028987392125e-05,-6.8522918940559805e-06,1.8295775487848918e-05,-3.496872698257491,115216.94837872099,115198.31266822838,18.635710492613725,-1.0,-5.0,-2.57788970057581e-05,0.0,-8.679651041548457e-08,-1.0,0.9046430758052381,7192.0
7189,2025-10-28 15:28:35.886,25804.14207999999,0.0679799999999999,-7.3784443610337685e-06,-1.0398146632937157e-05,2.3117046715487245e-05,0.13062665574192092,115212.77635996624,115198.55540696389,14.220953002353781,0.0,-8.0,0.0,-8.680490370227927e-08,-7.083028987392125e-05,-1.0,0.9046582733854569,7190.0
7191,2025-10-28 15:28:39.115,25800.08464,0.05156,-2.665058372092075e-05,-1.2503209952908944e-05,2.345151641942944e-05,-0.6032605005352929,115210.0795146209,115198.51807891461,11.561435706287739,-1.0,-9.0,-3.472282203840199e-05,-7.3784443610337685e-06,0.0,-1.0,0.9047137220147107,7192.0
7192,2025-10-28 15:28:39.227,25796.384240000014,0.05162,-5.269558996004778e-05,-1.3835739138954981e-05,2.346083418202908e-05,-1.6563712221388516,115208.4471798951,115198.33519108135,10.111988813747303,-1.0,-10.0,-2.665058372092075e-05,-3.472282203840199e-05,-7.3784443610337685e-06,-1.0,0.904765090426301,7197.0
7197,2025-10-28 15:28:39.634,25793.010640000022,0.0653000000000001,-7.683462531417043e-05,-1.6470518636956742e-05,2.4748884304377396e-05,-2.4390637447461865,115199.94941443688,115196.5740044232,3.3754100136866327,1.0,-13.0,8.681545416519165e-08,0.0,0.0,-1.0,0.9048565529085112,7199.0
7199,2025-10-28 15:28:40.004,25787.086880000003,0.06414,-0.00010671008940991742,-2.0316591008911674e-05,2.7826045803496115e-05,-3.1047709305463247,115195.97033698802,115195.37696570736,0.5933712806581752,-1.0,-13.0,-8.682212492822077e-08,-7.683462531417043e-05,8.681545416519165e-08,0.0,0.9049213061981928,7229.0
7205,2025-10-28 15:28:47.568,25791.41128,0.0603999999999999,-4.958195509612927e-05,-2.0088748435639468e-05,3.215763216414822e-05,-0.9171448379148622,115182.31342567387,115190.00062014736,-7.687194473488489,0.0,-10.0,0.0,0.0,0.0,1.0,0.9049329348589115,7214.0
7214,2025-10-28 15:29:05.888,25800.95824000002,0.2639500000000001,4.098525781680695e-05,-1.122649896058812e-05,3.017685223116149e-05,1.7301922904088791,115169.16537331714,115182.25943962128,-13.094066304140142,1.0,-4.0,8.59669727921772e-06,0.0,0.0,-1.0,0.9049552844048306,7231.0
7231,2025-10-28 15:29:14.518,25792.69928,0.05015,-3.0999861458251466e-05,1.5543348576852554e-06,1.0380814974432502e-05,-3.135996190309542,115166.14624082862,115175.03465310401,-8.88841227539524,-1.0,2.0,-1.849525794232941e-05,0.0,0.0,-1.0,0.9050130263078059,7236.0
7235,2025-10-28 15:29:17.297,25794.756240000017,0.06467,-5.297046423372742e-06,-2.9957728351762955e-06,8.047152992626842e-06,-0.28597362444002805,115164.00924435306,115173.12029343475,-9.111049081693636,-1.0,-2.0,-1.0333501607325366e-05,0.0,-8.683569562951832e-08,-1.0,0.9050636227190154,7236.0
7239,2025-10-28 15:29:17.345,25785.820240000015,0.05581,-4.8896504478525523e-05,-9.443805887916525e-06,2.0906325134071087e-05,-1.8871178042309116,115159.14780905761,115170.18691908239,-11.039110024779802,-1.0,-6.0,-3.942812201757182e-05,0.0,-8.423549261386003e-05,-1.0,0.9051956959508245,7246.0
7240,2025-10-28 15:29:17.347,25788.44304,0.06093,-1.1290829267256975e-05,-1.1888631111842801e-05,2.2539089705781715e-05,0.02652290211274038,115157.16611295688,115169.14275780099,-11.976644844107796,-1.0,-7.0,-4.8896504478525523e-05,-3.942812201757182e-05,0.0,-1.0,0.9052188580596875,7246.0
7246,2025-10-28 15:29:22.977,25784.60096000001,0.05868,-5.298174302493251e-05,-1.2453171493737194e-05,2.236639871248857e-05,-1.81202936728932,115148.08157308877,115163.32365279597,-15.242079707197263,1.0,-9.0,8.685301944614632e-08,0.0,-8.685301944007673e-08,-1.0,0.9052819780781792,7252.0
7247,2025-10-28 15:29:23.070,25783.729760000017,0.08012,-3.934727475248369e-05,-1.5097917075480156e-05,2.3901778391125438e-05,-1.0145419742904724,115146.44999469936,115162.26222155675,-15.812226857393398,-1.0,-9.0,-5.298174302493251e-05,8.685301944614632e-08,0.0,-1.0,0.9053275137835374,7252.0
7252,2025-10-28 15:29:32.983,25777.651840000006,0.0523000000000001,-8.773457603551226e-05,-1.5207241995143185e-05,2.426118128247569e-05,-2.989439506399679,115138.42685796093,115156.7121360284,-18.285278067472973,-1.0,-10.0,-1.224748200255404e-05,0.0,-8.686103880372474e-08,-1.0,0.9054203222110557,7256.0
7261,2025-10-28 15:29:36.116,25780.896800000002,0.0611800000000001,-2.1719639420107035e-05,-1.4154703488778909e-05,2.9398682126106758e-05,-0.25732227060013196,115120.34557939626,115144.27078056485,-23.92520116858941,0.0,-6.0,0.0,0.0,0.0,-1.0,0.9055505833557496,7262.0
7268,2025-10-28 15:29:37.415,25774.022160000008,0.05052,-3.71029415072589e-05,-1.6971183076961666e-05,3.147235934997982e-05,-0.6396647258536894,115107.06856247004,115133.89159455622,-26.82303208617668,-1.0,-8.0,-6.290675977770092e-05,0.0,0.0,-1.0,0.905687839642799,7269.0
7269,2025-10-28 15:29:37.415,25770.982959999994,0.07477,-5.6221834515847175e-05,-1.882633015232461e-05,3.151283271359924e-05,-1.1866754216689748,115104.7839374729,115132.22564063633,-27.441703163436614,-1.0,-8.0,-3.71029415072589e-05,-6.290675977770092e-05,0.0,-1.0,0.905752445341073,7275.0
7275,2025-10-28 15:29:44.665,25766.558399999994,0.05053,-9.211680069227931e-05,-1.6638320856065647e-05,2.8776444720506955e-05,-2.6229258089919982,115092.06185027586,115122.14244027213,-30.080589996272465,0.0,-8.0,0.0,0.0,-8.689863584358628e-08,-1.0,0.9058331064160329,7279.0
7280,2025-10-28 15:29:53.268,25765.776240000007,0.05025,-4.2850016301197816e-05,-2.1515525790913815e-05,3.145204747048129e-05,-0.678318008256429,115080.28015145224,115112.97698132388,-32.69682987163833,-1.0,-10.0,-7.891571206362528e-05,0.0,-8.69081442384847e-08,-1.0,0.9059655698793273,7283.0
7283,2025-10-28 15:29:53.272,25765.430000000008,0.05582,-4.685068032782218e-05,-1.979198669819369e-05,3.0412909888757268e-05,-0.8897107650821064,115072.33599598435,115106.95225392134,-34.616257936984766,-1.0,-11.0,-8.257313535165977e-06,0.0,-4.2850016301197816e-05,-1.0,0.9060092317017734,7292.0
7284,2025-10-28 15:29:53.274,25765.76800000001,0.06235,-2.6164322114574375e-05,-2.21345207145848e-05,3.061188066683755e-05,-0.13164173536833135,115069.60494874776,115104.87709805506,-35.27214930730406,-1.0,-11.0,-4.685068032782218e-05,-8.257313535165977e-06,0.0,-1.0,0.906026828795916,7292.0
7285,2025-10-28 15:29:53.281,25770.954000000012,0.05095,2.3295841806315833e-05,-2.3438392567655922e-05,3.0175623611166332e-05,1.5487413045022949,115066.84733458131,115102.77129156144,-35.92395698012842,-1.0,-12.0,-2.6164322114574375e-05,-4.685068032782218e-05,-8.257313535165977e-06,-1.0,0.9060281775164967,7287.0
7287,2025-10-28 15:29:53.286,25766.906000000017,0.0531,-2.5642841035175577e-05,-2.227360047734013e-05,3.154645075559242e-05,-0.1068025138065224,115062.58115143732,115098.93740014119,-36.35624870387255,0.0,-11.0,0.0,2.3295841806315833e-05,-2.6164322114574375e-05,1.0,0.9060281775164967,7288.0
7292,2025-10-28 15:29:55.040,25765.62512000001,0.0607,-2.9729133692617435e-05,-1.5744165739061754e-05,3.0219343349341624e-05,-0.4627819833704935,115054.04814360684,115090.03452027157,-35.986376664732234,0.0,-9.0,0.0,0.0,-2.5642841035175577e-05,-1.0,0.9061022646798418,7293.0
7293,2025-10-28 15:29:55.041,25756.13712,0.0601699999999999,-0.00010032061747501646,-1.722627749190045e-05,3.0137807823226548e-05,-2.757146112588154,115052.42070135857,115088.29437206594,-35.873670707369456,-1.0,-9.0,-2.9729133692617435e-05,0.0,0.0,-1.0,0.9062074114796776,7307.0
7302,2025-10-28 15:30:02.551,25756.493520000004,0.0529,-6.303340663956783e-05,-1.2170103332110869e-05,3.052633751009e-05,-1.6662104645007458,115037.05425130883,115072.28586746722,-35.231616158387624,-1.0,-5.0,-5.8508834133318816e-05,0.0,-8.693479947437754e-08,-1.0,0.9063030402704874,7307.0
7308,2025-10-28 15:30:03.174,25758.632000000012,0.05168,-5.391102298614422e-06,-1.5544784841254082e-05,3.5107315020706604e-05,0.28921844030863875,115026.01923730441,115061.52308380987,-35.50384650545311,-1.0,-5.0,-8.807953874970873e-05,0.0,8.694537378451345e-08,-1.0,0.906381625168368,7312.0
7312,2025-10-28 15:30:03.726,25759.443759999995,0.2602300000000001,-1.2608337685241591e-05,-1.581868763122965e-05,3.3996979657817404e-05,0.09443045583079183,115018.75241594166,115054.34109485564,-35.588678913976764,0.0,-7.0,0.0,0.0,-8.695350096080873e-08,-1.0,0.9063901387801951,7313.0
7313,2025-10-28 15:30:03.729,25758.813760000005,0.08955,-1.3043275239620692e-05,-1.4962647830860855e-05,3.384348467623427e-05,0.056713218158142016,115017.20837632817,115052.642698303,-35.43432197482616,-1.0,-7.0,-1.2608337685241591e-05,0.0,0.0,-1.0,0.9064256669660586,7314.0
7315,2025-10-28 15:30:03.734,25765.594960000017,0.05117,8.496013074879692e-05,-1.5298959124974292e-05,3.284835395931663e-05,3.052180036979257,115013.24581372895,115048.95996043878,-35.71414670982631,-1.0,-7.0,-9.40035681176645e-05,-1.3043275239620692e-05,-1.2608337685241591e-05,-1.0,0.906469404323497,7316.0
7317,2025-10-28 15:30:03.734,25757.60312,0.10437,2.0871772181164504e-05,-1.6864332540342457e-05,4.60037092263499e-05,0.8202839687528859,115009.57056407291,115045.36406941344,-35.79350534052355,-1.0,-7.0,-0.00011618066175525068,8.496013074879692e-05,-9.40035681176645e-05,1.0,0.9065079639672486,7318.0
7323,2025-10-28 15:30:03.734,25759.40000000001,0.12211,-8.695614366992024e-06,-5.97785152380462e-06,4.949713689658746e-05,-0.05490746573673858,115004.71220717089,115036.86888403885,-32.15667686796223,1.0,-5.0,8.695614366909276e-06,0.0,0.0,-1.0,0.906556988592657,7324.0
7329,2025-10-28 15:30:04.035,25755.227360000004,0.21131,-1.5480179065916352e-05,-7.5481332775000985e-06,5.227007201534699e-05,-0.15175118303618576,114997.32468834272,115028.13395140728,-30.809263064555125,0.0,-4.0,0.0,0.0,0.0,-1.0,0.9066388797440639,7332.0
7333,2025-10-28 15:30:04.043,25747.771680000005,0.06372,-5.183750474197953e-05,-1.0822671334076884e-05,5.364465427348863e-05,-0.7645651449696409,114992.51930980152,115022.49285124232,-29.973541440806002,-1.0,-4.0,-6.235800130634956e-05,0.0,-3.4787194547220596e-07,1.0,0.9066737138802807,7334.0
7334,2025-10-28 15:30:04.043,25758.168080000003,0.18798,5.1837504741935414e-05,-1.2762382809194826e-05,5.442487123789082e-05,1.1869552766236817,114990.53556601089,115020.82718398847,-30.291617977578426,-1.0,-4.0,-5.183750474197953e-05,-6.235800130634956e-05,0.0,-1.0,0.9066758212924895,7336.0
7335,2025-10-28 15:30:04.043,25753.458800000008,0.05211,-1.956921206364319e-05,-5.47032916621483e-06,5.271013082022055e-05,-0.26747955565533277,114989.30836924796,115019.41153861179,-30.10316936383606,1.0,-4.0,5.1837504741935414e-05,-5.183750474197953e-05,-6.235800130634956e-05,-1.0,0.9066951332522161,7336.0
7337,2025-10-28 15:30:04.046,25743.415600000008,0.10542,-7.463128625265668e-05,-7.462293254842103e-06,4.2668637306327495e-05,-1.5742005559940266,114986.22149954311,115016.37874923613,-30.157249693016638,-1.0,-4.0,-5.149060071535604e-05,-1.956921206364319e-05,5.1837504741935414e-05,1.0,0.9067521273744257,7345.0
7345,2025-10-28 15:30:04.543,25760.760400000014,0.05523,7.784783361892537e-05,-1.0106543177428828e-05,2.9481861349789804e-05,2.983338672128987,114973.5071896371,115003.90241578045,-30.39522614335874,1.0,-5.0,4.349211215743126e-07,0.0,0.0,1.0,0.9068952418134765,7346.0
7346,2025-10-28 15:30:06.005,25772.49440000001,0.0759,0.00014880731745477047,-6.21415149648256e-06,3.5426156517908886e-05,4.375904262353355,114973.39698110023,115002.86791034503,-29.470929244795116,1.0,-3.0,7.784783361892537e-05,4.349211215743126e-07,0.0,-1.0,0.9069062816908635,7356.0
7350,2025-10-28 15:30:07.361,25756.68504000001,0.06005,-8.261661607121e-06,1.995875104749007e-06,4.9439953650198285e-05,-0.2074746325622684,114978.6952779653,115001.19377263876,-22.49849467346212,-1.0,-1.0,-8.696449605548922e-08,0.0,0.0,-1.0,0.9069407890433783,7352.0
7352,2025-10-28 15:30:07.567,25746.84080000002,0.05303,-9.157856801781933e-05,1.600185621666567e-06,4.9491340990414864e-05,-1.8827283981377407,114980.473912348,115000.3750396548,-19.901127306802664,0.0,-1.0,0.0,-8.261661607121e-06,-8.696449605548922e-08,-1.0,0.9070230882792408,7367.0
7367,2025-10-28 15:30:13.063,25744.746640000012,0.0505600000000001,-7.054378869429266e-05,-9.284321477807527e-06,2.7198858129831045e-05,-2.252280836646913,114971.94658402837,114988.5314381079,-16.58485407952685,0.0,-5.0,0.0,0.0,0.0,-1.0,0.9071378156086717,7384.0
7386,2025-10-28 15:30:17.067,25747.18792000001,0.6871600000000001,-1.2440270931804245e-05,-7.885416948957317e-06,1.837321061548973e-05,-0.24790734153315608,114958.40983067347,114973.83483001069,-15.42499933722138,-1.0,-5.0,-8.699435683860142e-08,-2.7315853740459535e-05,-8.699197285649325e-08,-1.0,0.9072310891414349,7389.0
7389,2025-10-28 15:30:17.068,25742.665200000003,0.12025,-5.054562964287638e-05,-4.980241060832897e-06,1.1097170583700891e-05,-4.106036590804193,114955.85251361509,114971.42844842857,-15.575934813488857,0.0,-6.0,0.0,0.0,-1.2440270931804245e-05,1.0,0.9072394770325124,7391.0
7391,2025-10-28 15:30:17.068,25752.658400000015,0.96058,5.0545629642967225e-05,-7.511871881687693e-06,1.4977424152703302e-05,3.876334213580394,114953.47382633797,114969.57807819937,-16.104251861397643,0.0,-8.0,0.0,-5.054562964287638e-05,0.0,-1.0,0.9072478219284232,7393.0
7394,2025-10-28 15:30:17.069,25744.542400000006,0.11099,-1.0005283224751631e-05,-8.769035375510889e-06,2.247184387749104e-05,-0.05501318143993485,114950.86754074637,114967.10732370775,-16.239782961376477,-1.0,-8.0,-2.514326987655475e-05,-5.054562964287638e-05,5.0545629642967225e-05,-1.0,0.9073307590582806,7396.0
7396,2025-10-28 15:30:17.077,25740.6504,0.08659,-4.654784033435385e-05,-9.491157419021692e-06,2.2302659604791435e-05,-1.661536487080869,114948.61170569035,114965.25836437158,-16.6466586812312,-1.0,-10.0,-4.43715764546443e-06,-1.0005283224751631e-05,-2.514326987655475e-05,-1.0,0.9073871933907783,7398.0
7397,2025-10-28 15:30:17.080,25740.06600000002,0.07524,-3.410745658934145e-05,-1.18142000970331e-05,2.365051758751372e-05,-0.9426117704744394,114947.10963848175,114964.19546717906,-17.085828697308898,-1.0,-11.0,-4.654784033435385e-05,-4.43715764546443e-06,-1.0005283224751631e-05,-1.0,0.907423984495669,7398.0
7399,2025-10-28 15:30:17.099,25738.16456000002,0.05641,-2.5669900654962978e-05,-1.6504115347000245e-05,2.5851497615989972e-05,-0.3545552828544226,114943.15659748732,114961.69532417369,-18.538726686369046,-1.0,-12.0,-5.9690848410001445e-05,-3.410745658934145e-05,-4.654784033435385e-05,1.0,0.9074663511111644,7402.0
7403,2025-10-28 15:30:17.899,25745.750880000007,0.07782,1.0615494184056531e-05,-1.1919320352410627e-05,3.0215267549336464e-05,0.745808879627634,114935.85660604965,114956.5970801979,-20.740474148245994,1.0,-12.0,5.7604072606504e-05,0.0,8.701772545842278e-08,-1.0,0.9074811668920403,7407.0
7413,2025-10-28 15:30:20.053,25740.329840000006,0.05585,-5.308289577335712e-06,-1.210749354479392e-05,2.753288940822929e-05,0.24694844561990986,114925.08917532413,114946.15453354991,-21.065358225780074,0.0,-8.0,0.0,0.0,0.0,-1.0,0.9075611615136371,7427.0
7427,2025-10-28 15:30:21.264,25735.05496000001,0.0514400000000001,-5.003854056460125e-05,-5.5081494126912855e-06,1.6256985703346336e-05,-2.7391542197256147,114916.95512436591,114934.27384652974,-17.318722163836355,1.0,-5.0,8.702137542732091e-08,0.0,0.0,-1.0,0.9075970131628408,7431.0
7428,2025-10-28 15:30:21.267,25734.32376,0.06,-3.637741516423304e-05,-5.0167814208682045e-06,1.459066733544328e-05,-2.149362525816602,114916.15463633106,114933.43044172548,-17.2758053944126,-1.0,-4.0,-5.003854056460125e-05,8.702137542732091e-08,0.0,-1.0,0.9076277460234428,7432.0
7431,2025-10-28 15:30:21.876,25736.747680000015,0.0511900000000001,-1.592641404945789e-05,-4.5862122653053335e-06,1.3445236387354645e-05,-0.8434363906287096,114913.09894942175,114930.66504866545,-17.56609924370423,-1.0,-2.0,-8.702888821936326e-08,8.702888830587475e-08,-3.637741516423304e-05,-1.0,0.9076403687250717,7432.0
7435,2025-10-28 15:30:22.134,25737.198800000013,0.05136,-3.4812941362873834e-06,-6.222415236326369e-06,1.4133147516036097e-05,0.1939498075895877,114908.95758191078,114926.91257113681,-17.954989226025646,-1.0,-3.0,-8.703219812755465e-08,8.70321981024677e-08,-2.2105934948273443e-05,-1.0,0.9076797691194249,7436.0
7436,2025-10-28 15:30:22.179,25732.489440000005,0.05563,-4.308201794237536e-05,-6.39647994314074e-06,1.4073791690790206e-05,-2.6066563058840404,114908.06638363357,114926.01707700118,-17.95069336760207,-1.0,-4.0,-3.4812941362873834e-06,-8.703219812755465e-08,8.70321981024677e-08,-1.0,0.9077086920011217,7449.0
7447,2025-10-28 15:30:25.397,25733.79336000001,0.06245,-2.045384470339724e-05,-8.83344946757685e-06,1.6072442103301672e-05,-0.7230012091758511,114899.04455146797,114916.3641018292,-17.319550361222355,-1.0,-6.0,-5.570336288156589e-06,0.0,0.0,-1.0,0.9077428157265344,7458.0
7458,2025-10-28 15:30:26.036,25730.849360000007,0.05531,-3.8559485518523214e-05,-2.17595389936098e-06,5.185579404205031e-06,-7.0162905109123805,114892.88249012781,114908.2354100578,-15.352919929980999,0.0,-5.0,0.0,0.0,0.0,-1.0,0.907794353539517,7462.0
7463,2025-10-28 15:30:26.093,25728.730160000006,0.05878,-3.386199392363581e-05,-6.3714603229534175e-06,1.1043561873116612e-05,-2.489281429858884,114888.80931104864,114904.31130839448,-15.50199734584021,-1.0,-6.0,-2.472114289800496e-05,0.0,0.0,-1.0,0.9078963982163577,7471.0
